# The BoRG13 5sigma and 8sigma luminosity functions described in
# Schmidt et al. (2014) http://adsabs.harvard.edu/abs/2014ApJ...786...57S
#
#  MabsUV            LF5sig              LF5sig_errmax       LF5sig_errmin     LF8sig             LF8sig_errmax       LF8sig_errmin
   -21.4084190173    8.13404199306e-06    1.68796719642e-06    3.45132136865e-05   8.28444107779e-06    1.27371992794e-06    4.4028868583e-05
   -21.4133652967    7.98536430735e-06    1.64782534086e-06    3.40676012031e-05   8.14897179952e-06    1.24493260528e-06    4.35659041152e-05
   -21.4182891444    7.83954458981e-06    1.60867549421e-06    3.36281617588e-05   8.01589673741e-06    1.21683044157e-06    4.31085070945e-05
   -21.4231907632    7.69652423279e-06    1.57049196003e-06    3.31948010926e-05   7.88516930893e-06    1.18939608843e-06    4.26565980563e-05
   -21.4280703527    7.55624593189e-06    1.53324974647e-06    3.2767426579e-05   7.75674394655e-06    1.16261266974e-06    4.22100989155e-05
   -21.4329281101    7.41865365403e-06    1.49692454562e-06    3.23459471952e-05   7.63057607266e-06    1.13646376763e-06    4.17689329367e-05
   -21.4377642299    7.28369260638e-06    1.46149271346e-06    3.19302734885e-05   7.5066220752e-06    1.11093340897e-06    4.13330247061e-05
   -21.442578904    7.15130920614e-06    1.42693125053e-06    3.15203175452e-05   7.38483928401e-06    1.08600605236e-06    4.09023001037e-05
   -21.4473723217    7.02145105114e-06    1.39321778315e-06    3.1115992959e-05   7.26518594776e-06    1.06166657544e-06    4.04766862762e-05
   -21.45214467    6.89406689122e-06    1.36033054524e-06    3.07172148019e-05   7.14762121163e-06    1.03790026267e-06    4.00561116109e-05
   -21.4568961332    6.76910660044e-06    1.32824836069e-06    3.0323899594e-05   7.0321050955e-06    1.01469279347e-06    3.96405057099e-05
   -21.4616268934    6.64652114997e-06    1.29695062634e-06    2.99359652755e-05   6.91859847278e-06    9.92030230747e-07    3.9229799365e-05
   -21.4663371301    6.52626258173e-06    1.26641729543e-06    2.95533311782e-05   6.8070630499e-06    9.69899009784e-07    3.88239245334e-05
   -21.4710270207    6.40828398277e-06    1.2366288616e-06    2.91759179983e-05   6.69746134623e-06    9.48285927484e-07    3.84228143138e-05
   -21.4756967401    6.29253946026e-06    1.20756634335e-06    2.88036477698e-05   6.5897566746e-06    9.27178131946e-07    3.80264029231e-05
   -21.4803464612    6.1789841172e-06    1.17921126902e-06    2.84364438383e-05   6.48391312244e-06    9.0656311237e-07    3.76346256739e-05
   -21.4849763546    6.06757402879e-06    1.1515456622e-06    2.80742308352e-05   6.37989553326e-06    8.86428689282e-07    3.72474189522e-05
   -21.4895865885    5.95826621934e-06    1.12455202762e-06    2.77169346535e-05   6.27766948876e-06    8.66763005055e-07    3.68647201961e-05
   -21.4941773293    5.85101863986e-06    1.09821333745e-06    2.73644824225e-05   6.17720129138e-06    8.4755451474e-07    3.64864678742e-05
   -21.4987487411    5.74579014622e-06    1.07251301799e-06    2.70168024849e-05   6.07845794734e-06    8.28791977162e-07    3.61126014655e-05
   -21.5033009859    5.64254047788e-06    1.04743493687e-06    2.66738243728e-05   5.98140715003e-06    8.10464446307e-07    3.57430614394e-05
   -21.5078342239    5.54123023713e-06    1.02296339049e-06    2.63354787853e-05   5.88601726403e-06    7.92561262967e-07    3.53777892357e-05
   -21.5123486131    5.44182086896e-06    9.99083091971e-07    2.60016975662e-05   5.79225730936e-06    7.75072046644e-07    3.50167272455e-05
   -21.5168443096    5.34427464137e-06    9.75779159399e-07    2.56724136823e-05   5.70009694626e-06    7.57986687702e-07    3.46598187931e-05
   -21.5213214676    5.24855462621e-06    9.53037104443e-07    2.53475612021e-05   5.60950646034e-06    7.41295339757e-07    3.43070081168e-05
   -21.5257802392    5.15462468053e-06    9.30842821323e-07    2.50270752747e-05   5.52045674814e-06    7.24988412302e-07    3.39582403522e-05
   -21.530220775    5.06244942841e-06    9.09182576094e-07    2.47108921101e-05   5.432919303e-06    7.09056563552e-07    3.36134615137e-05
   -21.5346432234    4.97199424322e-06    8.88042996264e-07    2.43989489589e-05   5.34686620138e-06    6.93490693512e-07    3.32726184783e-05
   -21.5390477313    4.88322523034e-06    8.67411060715e-07    2.40911840927e-05   5.2622700895e-06    6.78281937248e-07    3.29356589686e-05
   -21.5434344435    4.79610921039e-06    8.47274089925e-07    2.37875367854e-05   5.1791041703e-06    6.63421658364e-07    3.26025315366e-05
   -21.5478035034    4.71061370277e-06    8.27619736486e-07    2.34879472945e-05   5.09734219079e-06    6.48901442674e-07    3.22731855483e-05
   -21.5521550524    4.6267069097e-06    8.08435975896e-07    2.31923568427e-05   5.01695842966e-06    6.34713092067e-07    3.19475711672e-05
   -21.5564892303    4.54435770063e-06    7.89711097628e-07    2.29007076003e-05   4.93792768529e-06    6.20848618546e-07    3.16256393404e-05
   -21.5608061752    4.46353559703e-06    7.71433696461e-07    2.26129426676e-05   4.86022526396e-06    6.07300238459e-07    3.13073417828e-05
   -21.5651060237    4.38421075763e-06    7.53592664067e-07    2.23290060581e-05   4.78382696848e-06    5.94060366888e-07    3.09926309631e-05
   -21.5693889107    4.30635396391e-06    7.36177180846e-07    2.20488426813e-05   4.70870908699e-06    5.81121612212e-07    3.06814600898e-05
   -21.5736549693    4.22993660605e-06    7.19176708e-07    2.17723983268e-05   4.63484838213e-06    5.68476770827e-07    3.03737830968e-05
   -21.5779043314    4.15493066923e-06    7.02580979835e-07    2.14996196482e-05   4.56222208044e-06    5.56118822027e-07    3.00695546305e-05
   -21.5821371272    4.08130872015e-06    6.86379996294e-07    2.12304541472e-05   4.49080786205e-06    5.44040923027e-07    2.97687300362e-05
   -21.5863534852    4.00904389405e-06    6.70564015706e-07    2.09648501586e-05   4.4205838506e-06    5.3223640414e-07    2.94712653454e-05
   -21.5905535327    3.93810988195e-06    6.5512354774e-07    2.0702756835e-05   4.35152860342e-06    5.20698764093e-07    2.91771172631e-05
   -21.5947373954    3.86848091816e-06    6.4004934657e-07    2.04441241323e-05   4.283621102e-06    5.09421665474e-07    2.88862431551e-05
   -21.5989051975    3.80013176827e-06    6.25332404237e-07    2.01889027952e-05   4.21684074258e-06    4.98398930321e-07    2.85986010365e-05
   -21.6030570619    3.73303771721e-06    6.10963944198e-07    1.9937044343e-05   4.15116732714e-06    4.87624535832e-07    2.83141495594e-05
   -21.60719311    3.66717455778e-06    5.96935415066e-07    1.96885010561e-05   4.08658105445e-06    4.77092610204e-07    2.80328480018e-05
   -21.6113134619    3.60251857937e-06    5.83238484525e-07    1.94432259622e-05   4.02306251143e-06    4.66797428585e-07    2.77546562555e-05
   -21.6154182362    3.53904655698e-06    5.69865033427e-07    1.9201172823e-05   3.96059266472e-06    4.56733409151e-07    2.74795348159e-05
   -21.6195075502    3.47673574048e-06    5.5680715005e-07    1.89622961216e-05   3.89915285242e-06    4.46895109294e-07    2.72074447706e-05
   -21.62358152    3.41556384419e-06    5.44057124524e-07    1.87265510494e-05   3.83872477603e-06    4.37277221911e-07    2.69383477889e-05
   -21.6276402604    3.35550903661e-06    5.31607443417e-07    1.84938934937e-05   3.77929049264e-06    4.27874571815e-07    2.66722061115e-05
   -21.6316838847    3.29654993051e-06    5.1945078447e-07    1.82642800259e-05   3.72083240723e-06    4.18682112228e-07    2.64089825404e-05
   -21.6357125051    3.23866557318e-06    5.0758001149e-07    1.8037667889e-05   3.66333326523e-06    4.09694921397e-07    2.61486404288e-05
   -21.6397262326    3.18183543692e-06    4.95988169378e-07    1.78140149861e-05   3.60677614522e-06    4.00908199285e-07    2.58911436712e-05
   -21.6437251769    3.12603940981e-06    4.84668479305e-07    1.75932798691e-05   3.55114445179e-06    3.92317264368e-07    2.56364566943e-05
   -21.6477094464    3.07125778663e-06    4.7361433402e-07    1.73754217271e-05   3.4964219086e-06    3.83917550521e-07    2.53845444474e-05
   -21.6516791485    3.01747126003e-06    4.62819293292e-07    1.71604003756e-05   3.44259255161e-06    3.75704603989e-07    2.51353723933e-05
   -21.6556343893    2.96466091192e-06    4.52277079482e-07    1.69481762459e-05   3.38964072243e-06    3.67674080443e-07    2.48889064993e-05
   -21.6595752738    2.91280820502e-06    4.41981573233e-07    1.67387103739e-05   3.33755106188e-06    3.59821742124e-07    2.46451132283e-05
   -21.6635019058    2.86189497468e-06    4.31926809288e-07    1.65319643902e-05   3.28630850366e-06    3.52143455059e-07    2.44039595308e-05
   -21.6674143881    2.81190342081e-06    4.22106972419e-07    1.63279005098e-05   3.23589826818e-06    3.44635186362e-07    2.41654128358e-05
   -21.6713128223    2.76281610005e-06    4.12516393477e-07    1.61264815222e-05   3.18630585655e-06    3.37293001606e-07    2.39294410427e-05
   -21.6751973088    2.71461591811e-06    4.03149545542e-07    1.59276707814e-05   3.1375170447e-06    3.30113062271e-07    2.36960125136e-05
   -21.6790679472    2.6672861223e-06    3.94001040186e-07    1.57314321964e-05   3.08951787762e-06    3.23091623259e-07    2.34650960653e-05
   -21.6829248358    2.6208102942e-06    3.85065623844e-07    1.55377302219e-05   3.04229466379e-06    3.16225030481e-07    2.32366609609e-05
   -21.6867680719    2.57517234255e-06    3.76338174273e-07    1.53465298488e-05   2.99583396965e-06    3.09509718511e-07    2.30106769032e-05
   -21.6905977519    2.53035649624e-06    3.67813697124e-07    1.51577965956e-05   2.95012261427e-06    3.02942208301e-07    2.27871140267e-05
   -21.6944139711    2.48634729755e-06    3.59487322594e-07    1.49714964991e-05   2.90514766415e-06    2.96519104965e-07    2.25659428901e-05
   -21.6982168237    2.44312959545e-06    3.51354302184e-07    1.47875961057e-05   2.86089642804e-06    2.90237095617e-07    2.23471344698e-05
   -21.7020064031    2.4006885391e-06    3.43410005532e-07    1.46060624633e-05   2.81735645203e-06    2.84092947272e-07    2.21306601523e-05
   -21.7057828016    2.35900957155e-06    3.35649917347e-07    1.44268631125e-05   2.77451551462e-06    2.78083504808e-07    2.19164917279e-05
   -21.7095461106    2.31807842346e-06    3.28069634416e-07    1.42499660785e-05   2.73236162196e-06    2.72205688971e-07    2.17046013833e-05
   -21.7132964205    2.27788110708e-06    3.20664862701e-07    1.4075339863e-05   2.6908830032e-06    2.66456494453e-07    2.14949616956e-05
   -21.7170338208    2.23840391032e-06    3.13431414506e-07    1.39029534365e-05   2.65006810596e-06    2.60832988005e-07    2.12875456254e-05
   -21.7207584001    2.19963339095e-06    3.06365205732e-07    1.37327762302e-05   2.60990559184e-06    2.5533230661e-07    2.1082326511e-05
   -21.724470246    2.16155637091e-06    2.99462253198e-07    1.35647781287e-05   2.57038433209e-06    2.49951655704e-07    2.08792780616e-05
   -21.7281694453    2.12415993085e-06    2.92718672041e-07    1.33989294623e-05   2.53149340335e-06    2.44688307446e-07    2.06783743514e-05
   -21.7318560839    2.08743140465e-06    2.86130673181e-07    1.32352009999e-05   2.49322208354e-06    2.39539599032e-07    2.04795898139e-05
   -21.7355302467    2.05135837416e-06    2.79694560858e-07    1.30735639416e-05   2.45555984772e-06    2.34502931056e-07    2.02828992357e-05
   -21.7391920181    2.01592866405e-06    2.73406730236e-07    1.29139899117e-05   2.4184963642e-06    2.29575765914e-07    2.00882777508e-05
   -21.7428414811    1.98113033672e-06    2.67263665071e-07    1.27564509518e-05   2.38202149057e-06    2.24755626252e-07    1.98957008352e-05
   -21.7464787184    1.94695168741e-06    2.61261935438e-07    1.26009195139e-05   2.34612527e-06    2.20040093456e-07    1.97051443011e-05
   -21.7501038116    1.91338123934e-06    2.55398195527e-07    1.24473684539e-05   2.31079792744e-06    2.1542680618e-07    1.95165842916e-05
   -21.7537168414    1.88040773898e-06    2.4966918149e-07    1.22957710249e-05   2.27602986606e-06    2.10913458916e-07    1.93299972754e-05
   -21.7573178879    1.84802015149e-06    2.44071709353e-07    1.21461008709e-05   2.24181166364e-06    2.06497800598e-07    1.91453600414e-05
   -21.7609070304    1.81620765614e-06    2.38602672977e-07    1.19983320203e-05   2.20813406914e-06    2.02177633247e-07    1.89626496939e-05
   -21.7644843472    1.78495964193e-06    2.33259042079e-07    1.18524388798e-05   2.17498799929e-06    1.97950810653e-07    1.87818436473e-05
   -21.7680499161    1.75426570329e-06    2.28037860303e-07    1.17083962284e-05   2.14236453526e-06    1.93815237082e-07    1.86029196214e-05
   -21.7716038139    1.72411563584e-06    2.22936243344e-07    1.15661792112e-05   2.11025491942e-06    1.89768866034e-07    1.84258556361e-05
   -21.7751461169    1.69449943228e-06    2.17951377119e-07    1.14257633337e-05   2.07865055217e-06    1.85809699016e-07    1.82506300072e-05
   -21.7786769003    1.66540727831e-06    2.13080515993e-07    1.12871244561e-05   2.04754298881e-06    1.81935784359e-07    1.80772213416e-05
   -21.782196239    1.63682954875e-06    2.0832098104e-07    1.11502387874e-05   2.0169239365e-06    1.78145216063e-07    1.79056085325e-05
   -21.7857042068    1.60875680364e-06    2.03670158365e-07    1.101508288e-05   1.98678525133e-06    1.74436132669e-07    1.7735770755e-05
   -21.789200877    1.58117978448e-06    1.99125497463e-07    1.08816336244e-05   1.95711893533e-06    1.70806716166e-07    1.75676874619e-05
   -21.7926863221    1.5540894105e-06    1.94684509613e-07    1.07498682435e-05   1.92791713368e-06    1.67255190922e-07    1.74013383791e-05
   -21.796160614    1.5274767751e-06    1.90344766335e-07    1.06197642874e-05   1.8991721319e-06    1.63779822642e-07    1.72367035015e-05
   -21.7996238239    1.5013331423e-06    1.86103897866e-07    1.04912996285e-05   1.87087635314e-06    1.60378917362e-07    1.70737630888e-05
   -21.8030760221    1.47564994325e-06    1.81959591689e-07    1.03644524562e-05   1.84302235547e-06    1.57050820457e-07    1.69124976614e-05
   -21.8065172785    1.4504187729e-06    1.77909591096e-07    1.02392012719e-05   1.81560282931e-06    1.53793915681e-07    1.67528879963e-05
   -21.8099476623    1.42563138663e-06    1.73951693795e-07    1.01155248843e-05   1.78861059485e-06    1.50606624235e-07    1.65949151235e-05
   -21.8133672419    1.40127969708e-06    1.70083750539e-07    9.99340240407e-06   1.76203859955e-06    1.4748740385e-07    1.64385603217e-05
   -21.8167760852    1.37735577093e-06    1.66303663808e-07    9.87281323991e-06   1.73587991569e-06    1.44434747902e-07    1.62838051144e-05
   -21.8201742593    1.35385182583e-06    1.62609386513e-07    9.75373709323e-06   1.71012773799e-06    1.41447184549e-07    1.61306312669e-05
   -21.8235618309    1.33076022733e-06    1.58998920743e-07    9.63615395387e-06   1.68477538123e-06    1.3852327588e-07    1.59790207819e-05
   -21.826938866    1.30807348598e-06    1.55470316534e-07    9.52004409559e-06   1.65981627795e-06    1.35661617102e-07    1.58289558961e-05
   -21.8303054297    1.28578425434e-06    1.5202167068e-07    9.40538807162e-06   1.63524397627e-06    1.32860835734e-07    1.56804190767e-05
   -21.833661587    1.26388532422e-06    1.48651125571e-07    9.29216671033e-06   1.61105213757e-06    1.30119590831e-07    1.55333930181e-05
   -21.8370074019    1.24236962383e-06    1.45356868057e-07    9.18036111102e-06   1.58723453443e-06    1.27436572219e-07    1.53878606381e-05
   -21.8403429379    1.2212302151e-06    1.4213712835e-07    9.06995263966e-06   1.5637850485e-06    1.2481049976e-07    1.52438050748e-05
   -21.8436682581    1.20046029101e-06    1.38990178949e-07    8.96092292484e-06   1.54069766838e-06    1.22240122624e-07    1.51012096834e-05
   -21.8469834248    1.18005317296e-06    1.3591433359e-07    8.85325385371e-06   1.51796648765e-06    1.1972421859e-07    1.49600580326e-05
   -21.8502884999    1.16000230825e-06    1.32907946231e-07    8.74692756799e-06   1.49558570287e-06    1.17261593358e-07    1.48203339017e-05
   -21.8535835445    1.14030126754e-06    1.29969410055e-07    8.64192646008e-06   1.47354961163e-06    1.14851079882e-07    1.46820212774e-05
   -21.8568686194    1.12094374245e-06    1.27097156505e-07    8.53823316922e-06   1.45185261065e-06    1.12491537717e-07    1.45451043507e-05
   -21.8601437848    1.10192354314e-06    1.24289654342e-07    8.43583057771e-06   1.43048919392e-06    1.10181852385e-07    1.4409567514e-05
   -21.8634091002    1.08323459596e-06    1.21545408722e-07    8.33470180723e-06   1.40945395089e-06    1.07920934753e-07    1.42753953578e-05
   -21.8666646247    1.06487094117e-06    1.18862960307e-07    8.23483021514e-06   1.38874156466e-06    1.05707720435e-07    1.41425726683e-05
   -21.8699104169    1.0468267307e-06    1.16240884386e-07    8.13619939096e-06   1.36834681021e-06    1.03541169198e-07    1.4011084424e-05
   -21.8731465347    1.02909622592e-06    1.13677790032e-07    8.03879315279e-06   1.34826455275e-06    1.01420264393e-07    1.38809157933e-05
   -21.8763730357    1.01167379554e-06    1.11172319269e-07    7.94259554388e-06   1.32848974599e-06    9.93440123897e-08    1.37520521313e-05
   -21.8795899769    9.94553913426e-07    1.08723146267e-07    7.84759082922e-06   1.30901743049e-06    9.73114420379e-08    1.36244789777e-05
   -21.8827974147    9.77731156611e-07    1.06328976556e-07    7.75376349217e-06   1.28984273208e-06    9.53216041314e-08    1.34981820534e-05
   -21.8859954051    9.61200203226e-07    1.03988546257e-07    7.6610982312e-06   1.27096086025e-06    9.33735708907e-08    1.33731472584e-05
   -21.8891840036    9.44955830541e-07    1.01700621337e-07    7.56957995662e-06   1.25236710662e-06    9.14664354574e-08    1.3249360669e-05
   -21.8923632652    9.2899291302e-07    9.94639968832e-08    7.47919378742e-06   1.23405684341e-06    8.95993114013e-08    1.31268085353e-05
   -21.8955332445    9.13306420425e-07    9.72774963878e-08    7.38992504812e-06   1.21602552198e-06    8.77713322392e-08    1.30054772786e-05
   -21.8986939954    8.97891415957e-07    9.51399710608e-08    7.30175926571e-06   1.19826867134e-06    8.59816509662e-08    1.28853534891e-05
   -21.9018455716    8.82743054435e-07    9.30502991544e-08    7.21468216661e-06   1.18078189672e-06    8.42294395984e-08    1.27664239234e-05
   -21.9049880262    8.67856580515e-07    9.1007385306e-08    7.12867967369e-06   1.16356087822e-06    8.25138887266e-08    1.26486755022e-05
   -21.9081214118    8.53227326942e-07    8.90101598976e-08    7.04373790336e-06   1.14660136938e-06    8.08342070816e-08    1.25320953077e-05
   -21.9112457805    8.38850712843e-07    8.70575784315e-08    6.95984316266e-06   1.12989919589e-06    7.91896211095e-08    1.24166705817e-05
   -21.9143611843    8.24722242046e-07    8.51486209217e-08    6.87698194645e-06   1.11345025421e-06    7.75793745579e-08    1.23023887229e-05
   -21.9174676743    8.10837501448e-07    8.32822913003e-08    6.7951409346e-06   1.09725051034e-06    7.60027280723e-08    1.21892372851e-05
   -21.9205653014    7.971921594e-07    8.14576168392e-08    6.71430698929e-06   1.08129599853e-06    7.44589588021e-08    1.20772039746e-05
   -21.923654116    7.83781964138e-07    7.96736475861e-08    6.63446715226e-06   1.06558282003e-06    7.29473600161e-08    1.19662766486e-05
   -21.9267341682    7.7060274224e-07    7.79294558147e-08    6.55560864221e-06   1.05010714189e-06    7.14672407282e-08    1.18564433125e-05
   -21.9298055075    7.57650397113e-07    7.62241354884e-08    6.47771885215e-06   1.03486519575e-06    7.00179253314e-08    1.17476921179e-05
   -21.9328681831    7.44920907518e-07    7.45568017381e-08    6.40078534685e-06   1.0198532767e-06    6.85987532409e-08    1.16400113611e-05
   -21.9359222437    7.32410326115e-07    7.2926590352e-08    6.32479586032e-06   1.00506774211e-06    6.72090785461e-08    1.15333894804e-05
   -21.9389677376    7.20114778048e-07    7.13326572791e-08    6.2497382933e-06   9.90505010506e-07    6.58482696711e-08    1.14278150546e-05
   -21.9420047128    7.0803045955e-07    6.97741781446e-08    6.17560071084e-06   9.76161560493e-07    6.45157090431e-08    1.13232768007e-05
   -21.9450332168    6.96153636582e-07    6.82503477774e-08    6.10237133991e-06   9.62033929649e-07    6.32107927693e-08    1.12197635722e-05
   -21.9480532967    6.84480643495e-07    6.67603797493e-08    6.03003856699e-06   9.48118713482e-07    6.19329303208e-08    1.11172643572e-05
   -21.9510649993    6.73007881724e-07    6.53035059258e-08    5.95859093576e-06   9.34412564385e-07    6.06815442254e-08    1.10157682764e-05
   -21.9540683709    6.61731818506e-07    6.3878976028e-08    5.88801714482e-06   9.20912190619e-07    5.94560697664e-08    1.09152645815e-05
   -21.9570634574    6.5064898562e-07    6.24860572053e-08    5.81830604543e-06   9.07614355318e-07    5.825595469e-08    1.08157426531e-05
   -21.9600503045    6.3975597816e-07    6.11240336188e-08    5.74944663927e-06   8.94515875507e-07    5.70806589186e-08    1.07171919993e-05
   -21.9630289573    6.29049453327e-07    5.97922060349e-08    5.68142807631e-06   8.81613621142e-07    5.59296542718e-08    1.06196022535e-05
   -21.9659994608    6.18526129247e-07    5.84898914286e-08    5.61423965258e-06   8.68904514171e-07    5.48024241938e-08    1.05229631731e-05
   -21.9689618593    6.08182783811e-07    5.72164225977e-08    5.54787080815e-06   8.56385527606e-07    5.36984634869e-08    1.04272646376e-05
   -21.9719161969    5.98016253542e-07    5.59711477849e-08    5.48231112495e-06   8.44053684622e-07    5.26172780524e-08    1.0332496647e-05
   -21.9748625175    5.88023432484e-07    5.47534303108e-08    5.41755032482e-06   8.31906057665e-07    5.15583846369e-08    1.02386493202e-05
   -21.9778008645    5.78201271106e-07    5.35626482148e-08    5.35357826742e-06   8.19939767585e-07    5.05213105846e-08    1.01457128931e-05
   -21.9807312807    5.68546775239e-07    5.23981939055e-08    5.29038494827e-06   8.08151982775e-07    4.95055935962e-08    1.00536777175e-05
   -21.9836538091    5.59057005026e-07    5.1259473819e-08    5.22796049681e-06   7.96539918339e-07    4.85107814927e-08    9.96253425924e-06
   -21.9865684918    5.49729073895e-07    5.01459080865e-08    5.16629517447e-06   7.85100835263e-07    4.75364319857e-08    9.87227309666e-06
   -21.9894753709    5.40560147556e-07    4.90569302093e-08    5.10537937276e-06   7.73832039614e-07    4.65821124522e-08    9.78288491917e-06
   -21.9923744882    5.31547443011e-07    4.79919867421e-08    5.04520361143e-06   7.62730881745e-07    4.56473997158e-08    9.69436052573e-06
   -21.9952658848    5.22688227591e-07    4.69505369838e-08    4.98575853663e-06   7.5179475552e-07    4.47318798319e-08    9.60669082339e-06
   -21.9981496019    5.13979818004e-07    4.59320526762e-08    4.92703491911e-06   7.4102109755e-07    4.38351478792e-08    9.51986682583e-06
   -22.0010256801    5.05419579413e-07    4.49360177099e-08    4.86902365244e-06   7.30407386449e-07    4.29568077552e-08    9.43387965198e-06
   -22.0038941599    4.97004924519e-07    4.39619278372e-08    4.81171575123e-06   7.19951142095e-07    4.20964719769e-08    9.34872052456e-06
   -22.0067550811    4.88733312672e-07    4.30092903922e-08    4.75510234946e-06   7.09649924916e-07    4.12537614864e-08    9.26438076875e-06
   -22.0096084836    4.80602248995e-07    4.20776240178e-08    4.69917469877e-06   6.99501335181e-07    4.04283054605e-08    9.18085181082e-06
   -22.0124544068    4.72609283528e-07    4.11664583991e-08    4.64392416675e-06   6.89503012308e-07    3.96197411257e-08    9.09812517679e-06
   -22.0152928898    4.64752010386e-07    4.02753340034e-08    4.58934223536e-06   6.79652634181e-07    3.88277135762e-08    9.01619249111e-06
   -22.0181239714    4.57028066934e-07    3.94038018263e-08    4.53542049927e-06   6.69947916488e-07    3.80518755977e-08    8.93504547538e-06
   -22.02094769    4.49435132979e-07    3.85514231446e-08    4.48215066426e-06   6.60386612062e-07    3.72918874941e-08    8.85467594704e-06
   -22.023764084    4.4197092998e-07    3.77177692744e-08    4.42952454569e-06   6.5096651024e-07    3.65474169192e-08    8.77507581816e-06
   -22.0265731911    4.34633220268e-07    3.69024213356e-08    4.37753406692e-06   6.41685436231e-07    3.58181387113e-08    8.69623709415e-06
   -22.029375049    4.27419806289e-07    3.61049700217e-08    4.32617125781e-06   6.325412505e-07    3.51037347329e-08    8.6181518726e-06
   -22.0321696951    4.2032852985e-07    3.53250153757e-08    4.27542825322e-06   6.23531848158e-07    3.44038937129e-08    8.540812342e-06
   -22.0349571663    4.13357271394e-07    3.45621665707e-08    4.22529729151e-06   6.14655158364e-07    3.37183110935e-08    8.46421078064e-06
   -22.0377374993    4.06503949278e-07    3.38160416965e-08    4.17577071312e-06   6.05909143744e-07    3.30466888801e-08    8.38833955538e-06
   -22.0405107308    3.9976651907e-07    3.30862675508e-08    4.12684095913e-06   5.97291799815e-07    3.23887354947e-08    8.31319112054e-06
   -22.0432768967    3.9314297286e-07    3.23724794358e-08    4.07850056985e-06   5.88801154419e-07    3.17441656333e-08    8.23875801676e-06
   -22.0460360332    3.86631338579e-07    3.16743209594e-08    4.03074218341e-06   5.80435267171e-07    3.11127001254e-08    8.16503286985e-06
   -22.0487881757    3.80229679342e-07    3.09914438417e-08    3.98355853445e-06   5.72192228919e-07    3.04940657981e-08    8.09200838976e-06
   -22.0515333597    3.73936092791e-07    3.03235077251e-08    3.93694245269e-06   5.64070161202e-07    2.98879953425e-08    8.01967736942e-06
   -22.0542716202    3.67748710458e-07    2.96701799905e-08    3.8908868617e-06   5.56067215736e-07    2.92942271838e-08    7.94803268374e-06
   -22.0570029921    3.61665697142e-07    2.90311355762e-08    3.84538477753e-06   5.48181573895e-07    2.87125053533e-08    7.87706728852e-06
   -22.05972751    3.55685250291e-07    2.84060568027e-08    3.80042930744e-06   5.40411446204e-07    2.8142579365e-08    7.80677421943e-06
   -22.0624452082    3.49805599403e-07    2.77946332004e-08    3.75601364863e-06   5.3275507185e-07    2.75842040933e-08    7.73714659098e-06
   -22.0651561207    3.44025005434e-07    2.71965613424e-08    3.71213108701e-06   5.2521071819e-07    2.7037139655e-08    7.66817759554e-06
   -22.0678602813    3.3834176022e-07    2.66115446808e-08    3.66877499596e-06   5.17776680277e-07    2.65011512932e-08    7.59986050231e-06
   -22.0705577236    3.32754185906e-07    2.60392933871e-08    3.62593883512e-06   5.10451280387e-07    2.59760092638e-08    7.53218865637e-06
   -22.0732484809    3.27260634394e-07    2.54795241959e-08    3.58361614918e-06   5.03232867563e-07    2.5461488725e-08    7.46515547771e-06
   -22.0759325862    3.21859486791e-07    2.49319602534e-08    3.54180056674e-06   4.9611981716e-07    2.49573696295e-08    7.39875446029e-06
   -22.0786100724    3.16549152879e-07    2.43963309682e-08    3.50048579913e-06   4.89110530402e-07    2.44634366184e-08    7.3329791711e-06
   -22.081280972    3.11328070582e-07    2.38723718671e-08    3.45966563929e-06   4.82203433946e-07    2.3979478918e-08    7.26782324922e-06
   -22.0839453173    3.06194705459e-07    2.33598244526e-08    3.4193339606e-06   4.75396979453e-07    2.35052902394e-08    7.20328040496e-06
   -22.0866031404    3.01147550191e-07    2.28584360655e-08    3.37948471583e-06   4.68689643169e-07    2.30406686794e-08    7.13934441891e-06
   -22.0892544732    2.96185124087e-07    2.23679597496e-08    3.34011193604e-06   4.62079925511e-07    2.25854166245e-08    7.07600914109e-06
   -22.0918993474    2.91305972601e-07    2.18881541203e-08    3.30120972945e-06   4.55566350662e-07    2.21393406569e-08    7.01326849008e-06
   -22.0945377942    2.86508666848e-07    2.14187832356e-08    3.26277228048e-06   4.49147466173e-07    2.17022514619e-08    6.95111645216e-06
   -22.0971698448    2.81791803142e-07    2.09596164711e-08    3.22479384859e-06   4.42821842573e-07    2.1273963739e-08    6.88954708045e-06
   -22.0997955303    2.77154002533e-07    2.05104283969e-08    3.18726876738e-06   4.3658807298e-07    2.08542961131e-08    6.8285544941e-06
   -22.1024148812    2.72593910356e-07    2.00709986583e-08    3.15019144347e-06   4.30444772732e-07    2.04430710492e-08    6.76813287744e-06
   -22.1050279282    2.68110195792e-07    1.96411118591e-08    3.11355635557e-06   4.24390579007e-07    2.00401147686e-08    6.70827647922e-06
   -22.1076347014    2.63701551431e-07    1.92205574471e-08    3.07735805345e-06   4.18424150467e-07    1.96452571665e-08    6.64897961174e-06
   -22.1102352309    2.59366692847e-07    1.88091296031e-08    3.04159115702e-06   4.12544166897e-07    1.92583317321e-08    6.59023665014e-06
   -22.1128295465    2.55104358184e-07    1.84066271318e-08    3.00625035535e-06   4.06749328854e-07    1.88791754701e-08    6.53204203157e-06
